Mach,P0/P,rho0/rho,T0/T,A/A*
2.7200,24.009589632844,9.682535501695,2.479680000000,3.243950924612
2.7210,24.046487739926,9.693161876199,2.480768200000,3.247029832031
2.7220,24.083439918316,9.703799154857,2.481856800000,3.250111796009
2.7230,24.120446239361,9.714447346922,2.482945800000,3.253196818955
2.7240,24.157506774491,9.725106461652,2.484035200000,3.256284903283
2.7250,24.194621595215,9.735776508311,2.485125000000,3.259376051406
2.7260,24.231790773127,9.746457496168,2.486215200000,3.262470265740
2.7270,24.269014379897,9.757149434499,2.487305800000,3.265567548702
2.7280,24.306292487280,9.767852332586,2.488396800000,3.268667902710
2.7290,24.343625167113,9.778566199716,2.489488200000,3.271771330186
2.7300,24.381012491312,9.789291045183,2.490580000000,3.274877833550
2.7310,24.418454531875,9.800026878285,2.491672200000,3.277987415228
2.7320,24.455951360885,9.810773708328,2.492764800000,3.281100077643
2.7330,24.493503050502,9.821531544622,2.493857800000,3.284215823223
2.7340,24.531109672972,9.832300396486,2.494951200000,3.287334654396
2.7350,24.568771300620,9.843080273240,2.496045000000,3.290456573592
2.7360,24.606488005854,9.853871184215,2.497139200000,3.293581583244
2.7370,24.644259861165,9.864673138745,2.498233800000,3.296709685783
2.7380,24.682086939125,9.875486146170,2.499328800000,3.299840883645
2.7390,24.719969312388,9.886310215838,2.500424200000,3.302975179267
2.7400,24.757907053691,9.897145357099,2.501520000000,3.306112575086
2.7410,24.795900235854,9.907991579314,2.502616200000,3.309253073543
2.7420,24.833948931779,9.918848891845,2.503712800000,3.312396677078
2.7430,24.872053214448,9.929717304064,2.504809800000,3.315543388134
2.7440,24.910213156930,9.940596825345,2.505907200000,3.318693209157
2.7450,24.948428832374,9.951487465072,2.507005000000,3.321846142592
2.7460,24.986700314011,9.962389232633,2.508103200000,3.325002190886
2.7470,25.025027675158,9.973302137420,2.509201800000,3.328161356490
2.7480,25.063410989211,9.984226188834,2.510300800000,3.331323641855
2.7490,25.101850329653,9.995161396281,2.511400200000,3.334489049432
2.7500,25.140345770046,10.006107769172,2.512500000000,3.337657581676
2.7510,25.178897384038,10.017065316926,2.513600200000,3.340829241044
2.7520,25.217505245360,10.028034048965,2.514700800000,3.344004029991
2.7530,25.256169427824,10.039013974719,2.515801800000,3.347181950979
2.7540,25.294890005329,10.050005103624,2.516903200000,3.350363006466
2.7550,25.333667051853,10.061007445122,2.518005000000,3.353547198916
2.7560,25.372500641462,10.072021008658,2.519107200000,3.356734530793
2.7570,25.411390848303,10.083045803688,2.520209800000,3.359925004561
2.7580,25.450337746606,10.094081839669,2.521312800000,3.363118622689
2.7590,25.489341410687,10.105129126068,2.522416200000,3.366315387645
2.7600,25.528401914944,10.116187672356,2.523520000000,3.369515301898
2.7610,25.567519333860,10.127257488010,2.524624200000,3.372718367923
2.7620,25.606693742002,10.138338582512,2.525728800000,3.375924588191
2.7630,25.645925214020,10.149430965353,2.526833800000,3.379133965178
2.7640,25.685213824648,10.160534646026,2.527939200000,3.382346501362
2.7650,25.724559648706,10.171649634034,2.529045000000,3.385562199220
2.7660,25.763962761096,10.182775938883,2.530151200000,3.388781061233
2.7670,25.803423236807,10.193913570086,2.531257800000,3.392003089883
2.7680,25.842941150910,10.205062537163,2.532364800000,3.395228287652
2.7690,25.882516578561,10.216222849638,2.533472200000,3.398456657026
2.7700,25.922149595002,10.227394517041,2.534580000000,3.401688200492
2.7710,25.961840275558,10.238577548911,2.535688200000,3.404922920538
2.7720,26.001588695640,10.249771954789,2.536796800000,3.408160819653
2.7730,26.041394930742,10.260977744226,2.537905800000,3.411401900329
2.7740,26.081259056445,10.272194926775,2.539015200000,3.414646165059
2.7750,26.121181148413,10.283423511998,2.540125000000,3.417893616338
2.7760,26.161161282397,10.294663509461,2.541235200000,3.421144256663
2.7770,26.201199534232,10.305914928737,2.542345800000,3.424398088530
2.7780,26.241295979838,10.317177779405,2.543456800000,3.427655114441
2.7790,26.281450695221,10.328452071051,2.544568200000,3.430915336895
2.7800,26.321663756471,10.339737813264,2.545680000000,3.434178758397
2.7810,26.361935239765,10.351035015643,2.546792200000,3.437445381450
2.7820,26.402265221366,10.362343687788,2.547904800000,3.440715208561
2.7830,26.442653777619,10.373663839311,2.549017800000,3.443988242237
2.7840,26.483100984959,10.384995479824,2.550131200000,3.447264484988
2.7850,26.523606919904,10.396338618950,2.551245000000,3.450543939325
2.7860,26.564171659059,10.407693266316,2.552359200000,3.453826607760
2.7870,26.604795279114,10.419059431553,2.553473800000,3.457112492807
2.7880,26.645477856845,10.430437124302,2.554588800000,3.460401596984
2.7890,26.686219469116,10.441826354206,2.555704200000,3.463693922806
2.7900,26.727020192874,10.453227130918,2.556820000000,3.466989472794
2.7910,26.767880105155,10.464639464094,2.557936200000,3.470288249467
2.7920,26.808799283080,10.476063363398,2.559052800000,3.473590255349
2.7930,26.849777803855,10.487498838497,2.560169800000,3.476895492964
2.7940,26.890815744775,10.498945899068,2.561287200000,3.480203964837
2.7950,26.931913183221,10.510404554792,2.562405000000,3.483515673496
2.7960,26.973070196658,10.521874815355,2.563523200000,3.486830621469
2.7970,27.014286862641,10.533356690451,2.564641800000,3.490148811287
2.7980,27.055563258810,10.544850189780,2.565760800000,3.493470245483
2.7990,27.096899462891,10.556355323046,2.566880200000,3.496794926589
2.8000,27.138295552700,10.567872099961,2.568000000000,3.500122857143
2.8010,27.179751606136,10.579400530242,2.569120200000,3.503454039680
2.8020,27.221267701189,10.590940623614,2.570240800000,3.506788476740
2.8030,27.262843915933,10.602492389804,2.571361800000,3.510126170863
2.8040,27.304480328530,10.614055838549,2.572483200000,3.513467124591
2.8050,27.346177017230,10.625630979591,2.573605000000,3.516811340468
2.8060,27.387934060370,10.637217822677,2.574727200000,3.520158821039
2.8070,27.429751536375,10.648816377560,2.575849800000,3.523509568851
2.8080,27.471629523757,10.660426654001,2.576972800000,3.526863586453
2.8090,27.513568101114,10.672048661766,2.578096200000,3.530220876395
2.8100,27.555567347135,10.683682410626,2.579220000000,3.533581441228
2.8110,27.597627340594,10.695327910359,2.580344200000,3.536945283507
2.8120,27.639748160354,10.706985170750,2.581468800000,3.540312405786
2.8130,27.681929885366,10.718654201588,2.582593800000,3.543682810622
2.8140,27.724172594668,10.730335012670,2.583719200000,3.547056500574
2.8150,27.766476367388,10.742027613798,2.584845000000,3.550433478202
2.8160,27.808841282740,10.753732014780,2.585971200000,3.553813746067
2.8170,27.851267420027,10.765448225431,2.587097800000,3.557197306733
2.8180,27.893754858641,10.777176255572,2.588224800000,3.560584162765
2.8190,27.936303678062,10.788916115028,2.589352200000,3.563974316729
2.8200,27.978913957858,10.800667813632,2.590480000000,3.567367771194
2.8210,28.021585777686,10.812431361224,2.591608200000,3.570764528730
2.8220,28.064319217291,10.824206767648,2.592736800000,3.574164591908
2.8230,28.107114356507,10.835994042755,2.593865800000,3.577567963302
2.8240,28.149971275258,10.847793196403,2.594995200000,3.580974645486
2.8250,28.192890053555,10.859604238454,2.596125000000,3.584384641038
2.8260,28.235870771499,10.871427178777,2.597255200000,3.587797952534
2.8270,28.278913509280,10.883262027248,2.598385800000,3.591214582555
2.8280,28.322018347177,10.895108793748,2.599516800000,3.594634533683
2.8290,28.365185365557,10.906967488166,2.600648200000,3.598057808500
2.8300,28.408414644878,10.918838120394,2.601780000000,3.601484409591
2.8310,28.451706265686,10.930720700332,2.602912200000,3.604914339543
2.8320,28.495060308619,10.942615237886,2.604044800000,3.608347600944
2.8330,28.538476854400,10.954521742969,2.605177800000,3.611784196383
2.8340,28.581955983846,10.966440225498,2.606311200000,3.615224128452
2.8350,28.625497777861,10.978370695398,2.607445000000,3.618667399744
2.8360,28.669102317439,10.990313162598,2.608579200000,3.622114012853
2.8370,28.712769683665,11.002267637036,2.609713800000,3.625563970376
2.8380,28.756499957714,11.014234128653,2.610848800000,3.629017274910
2.8390,28.800293220848,11.026212647400,2.611984200000,3.632473929056
2.8400,28.844149554424,11.038203203230,2.613120000000,3.635933935414
2.8410,28.888069039884,11.050205806104,2.614256200000,3.639397296588
2.8420,28.932051758763,11.062220465990,2.615392800000,3.642864015182
2.8430,28.976097792687,11.074247192861,2.616529800000,3.646334093801
2.8440,29.020207223371,11.086285996696,2.617667200000,3.649807535056
2.8450,29.064380132620,11.098336887481,2.618805000000,3.653284341553
2.8460,29.108616602330,11.110399875207,2.619943200000,3.656764515906
2.8470,29.152916714489,11.122474969873,2.621081800000,3.660248060726
2.8480,29.197280551175,11.134562181482,2.622220800000,3.663734978628
2.8490,29.241708194554,11.146661520044,2.623360200000,3.667225272228
2.8500,29.286199726887,11.158772995575,2.624500000000,3.670718944145
2.8510,29.330755230524,11.170896618099,2.625640200000,3.674215996997
2.8520,29.375374787906,11.183032397643,2.626780800000,3.677716433406
2.8530,29.420058481564,11.195180344242,2.627921800000,3.681220255994
2.8540,29.464806394124,11.207340467937,2.629063200000,3.684727467386
2.8550,29.509618608299,11.219512778775,2.630205000000,3.688238070208
2.8560,29.554495206895,11.231697286810,2.631347200000,3.691752067087
2.8570,29.599436272810,11.243894002100,2.632489800000,3.695269460654
2.8580,29.644441889032,11.256102934711,2.633632800000,3.698790253539
2.8590,29.689512138643,11.268324094716,2.634776200000,3.702314448375
2.8600,29.734647104815,11.280557492190,2.635920000000,3.705842047796
2.8610,29.779846870810,11.292803137220,2.637064200000,3.709373054438
2.8620,29.825111519987,11.305061039894,2.638208800000,3.712907470940
2.8630,29.870441135791,11.317331210310,2.639353800000,3.716445299939
2.8640,29.915835801763,11.329613658570,2.640499200000,3.719986544079
2.8650,29.961295601534,11.341908394782,2.641645000000,3.723531206000
2.8660,30.006820618829,11.354215429062,2.642791200000,3.727079288348
2.8670,30.052410937464,11.366534771530,2.643937800000,3.730630793769
2.8680,30.098066641346,11.378866432315,2.645084800000,3.734185724909
2.8690,30.143787814477,11.391210421549,2.646232200000,3.737744084420
2.8700,30.189574540951,11.403566749371,2.647380000000,3.741305874951
2.8710,30.235426904953,11.415935425929,2.648528200000,3.744871099155
2.8720,30.281344990761,11.428316461374,2.649676800000,3.748439759687
2.8730,30.327328882748,11.440709865864,2.650825800000,3.752011859202
2.8740,30.373378665376,11.453115649564,2.651975200000,3.755587400359
2.8750,30.419494423204,11.465533822645,2.653125000000,3.759166385816
2.8760,30.465676240881,11.477964395282,2.654275200000,3.762748818236
2.8770,30.511924203150,11.490407377660,2.655425800000,3.766334700279
2.8780,30.558238394847,11.502862779968,2.656576800000,3.769924034612
2.8790,30.604618900901,11.515330612401,2.657728200000,3.773516823899
2.8800,30.651065806336,11.527810885161,2.658880000000,3.777113070808
2.8810,30.697579196267,11.540303608455,2.660032200000,3.780712778010
2.8820,30.744159155903,11.552808792498,2.661184800000,3.784315948174
2.8830,30.790805770548,11.565326447511,2.662337800000,3.787922583974
2.8840,30.837519125599,11.577856583720,2.663491200000,3.791532688083
2.8850,30.884299306546,11.590399211357,2.664645000000,3.795146263179
2.8860,30.931146398972,11.602954340662,2.665799200000,3.798763311938
2.8870,30.978060488557,11.615521981879,2.666953800000,3.802383837041
2.8880,31.025041661071,11.628102145262,2.668108800000,3.806007841167
2.8890,31.072090002382,11.640694841066,2.669264200000,3.809635327000
2.8900,31.119205598449,11.653300079556,2.670420000000,3.813266297225
2.8910,31.166388535326,11.665917871003,2.671576200000,3.816900754527
2.8920,31.213638899163,11.678548225682,2.672732800000,3.820538701594
2.8930,31.260956776202,11.691191153877,2.673889800000,3.824180141116
2.8940,31.308342252781,11.703846665876,2.675047200000,3.827825075783
2.8950,31.355795415331,11.716514771974,2.676205000000,3.831473508289
2.8960,31.403316350380,11.729195482473,2.677363200000,3.835125441327
2.8970,31.450905144549,11.741888807681,2.678521800000,3.838780877595
2.8980,31.498561884554,11.754594757911,2.679680800000,3.842439819790
2.8990,31.546286657205,11.767313343483,2.680840200000,3.846102270610
2.9000,31.594079549410,11.780044574724,2.682000000000,3.849768232759
2.9010,31.641940648168,11.792788461967,2.683160200000,3.853437708937
2.9020,31.689870040577,11.805545015550,2.684320800000,3.857110701851
2.9030,31.737867813826,11.818314245819,2.685481800000,3.860787214205
2.9040,31.785934055204,11.831096163124,2.686643200000,3.864467248709
2.9050,31.834068852091,11.843890777825,2.687805000000,3.868150808071
2.9060,31.882272291966,11.856698100284,2.688967200000,3.871837895003
2.9070,31.930544462401,11.869518140872,2.690129800000,3.875528512217
2.9080,31.978885451064,11.882350909966,2.691292800000,3.879222662429
2.9090,32.027295345721,11.895196417948,2.692456200000,3.882920348354
2.9100,32.075774234230,11.908054675207,2.693620000000,3.886621572711
2.9110,32.124322204549,11.920925692138,2.694784200000,3.890326338219
2.9120,32.172939344728,11.933809479145,2.695948800000,3.894034647600
2.9130,32.221625742917,11.946706046633,2.697113800000,3.897746503576
2.9140,32.270381487358,11.959615405017,2.698279200000,3.901461908872
2.9150,32.319206666392,11.972537564719,2.699445000000,3.905180866216
2.9160,32.368101368456,11.985472536164,2.700611200000,3.908903378333
2.9170,32.417065682082,11.998420329785,2.701777800000,3.912629447956
2.9180,32.466099695901,12.011380956023,2.702944800000,3.916359077814
2.9190,32.515203498637,12.024354425322,2.704112200000,3.920092270641
2.9200,32.564377179113,12.037340748134,2.705280000000,3.923829029173
2.9210,32.613620826249,12.050339934919,2.706448200000,3.927569356144
2.9220,32.662934529061,12.063351996140,2.707616800000,3.931313254294
2.9230,32.712318376661,12.076376942267,2.708785800000,3.935060726363
2.9240,32.761772458260,12.089414783780,2.709955200000,3.938811775092
2.9250,32.811296863164,12.102465531159,2.711125000000,3.942566403224
2.9260,32.860891680778,12.115529194897,2.712295200000,3.946324613504
2.9270,32.910557000602,12.128605785487,2.713465800000,3.950086408679
2.9280,32.960292912236,12.141695313434,2.714636800000,3.953851791498
2.9290,33.010099505375,12.154797789246,2.715808200000,3.957620764709
2.9300,33.059976869813,12.167913223437,2.716980000000,3.961393331066
2.9310,33.109925095440,12.181041626528,2.718152200000,3.965169493321
2.9320,33.159944272246,12.194183009049,2.719324800000,3.968949254229
2.9330,33.210034490316,12.207337381532,2.720497800000,3.972732616548
2.9340,33.260195839835,12.220504754518,2.721671200000,3.976519583035
2.9350,33.310428411086,12.233685138554,2.722845000000,3.980310156451
2.9360,33.360732294447,12.246878544192,2.724019200000,3.984104339558
2.9370,33.411107580398,12.260084981992,2.725193800000,3.987902135120
2.9380,33.461554359513,12.273304462519,2.726368800000,3.991703545900
2.9390,33.512072722469,12.286536996346,2.727544200000,3.995508574668
2.9400,33.562662760038,12.299782594051,2.728720000000,3.999317224190
2.9410,33.613324563090,12.313041266217,2.729896200000,4.003129497238
2.9420,33.664058222596,12.326313023438,2.731072800000,4.006945396584
2.9430,33.714863829625,12.339597876309,2.732249800000,4.010764925001
2.9440,33.765741475342,12.352895835434,2.733427200000,4.014588085265
2.9450,33.816691251014,12.366206911424,2.734605000000,4.018414880152
2.9460,33.867713248005,12.379531114894,2.735783200000,4.022245312442
2.9470,33.918807557779,12.392868456468,2.736961800000,4.026079384916
2.9480,33.969974271897,12.406218946775,2.738140800000,4.029917100354
2.9490,34.021213482023,12.419582596450,2.739320200000,4.033758461543
2.9500,34.072525279916,12.432959416134,2.740500000000,4.037603471266
2.9510,34.123909757437,12.446349416477,2.741680200000,4.041452132311
2.9520,34.175367006545,12.459752608133,2.742860800000,4.045304447468
2.9530,34.226897119298,12.473169001761,2.744041800000,4.049160419527
2.9540,34.278500187855,12.486598608031,2.745223200000,4.053020051281
2.9550,34.330176304474,12.500041437615,2.746405000000,4.056883345523
2.9560,34.381925561512,12.513497501194,2.747587200000,4.060750305050
2.9570,34.433748051427,12.526966809453,2.748769800000,4.064620932659
2.9580,34.485643866777,12.540449373086,2.749952800000,4.068495231149
2.9590,34.537613100217,12.553945202792,2.751136200000,4.072373203321
2.9600,34.589655844507,12.567454309276,2.752320000000,4.076254851978
2.9610,34.641772192502,12.580976703250,2.753504200000,4.080140179925
2.9620,34.693962237160,12.594512395433,2.754688800000,4.084029189967
2.9630,34.746226071541,12.608061396549,2.755873800000,4.087921884912
2.9640,34.798563788800,12.621623717329,2.757059200000,4.091818267569
2.9650,34.850975482198,12.635199368511,2.758245000000,4.095718340750
2.9660,34.903461245094,12.648788360838,2.759431200000,4.099622107268
2.9670,34.956021170948,12.662390705062,2.760617800000,4.103529569938
2.9680,35.008655353319,12.676006411937,2.761804800000,4.107440731574
2.9690,35.061363885871,12.689635492229,2.762992200000,4.111355594997
2.9700,35.114146862364,12.703277956705,2.764180000000,4.115274163024
2.9710,35.167004376663,12.716933816142,2.765368200000,4.119196438479
2.9720,35.219936522732,12.730603081322,2.766556800000,4.123122424183
2.9730,35.272943394637,12.744285763034,2.767745800000,4.127052122962
2.9740,35.326025086544,12.757981872073,2.768935200000,4.130985537642
2.9750,35.379181692722,12.771691419240,2.770125000000,4.134922671052
2.9760,35.432413307540,12.785414415343,2.771315200000,4.138863526022
2.9770,35.485720025469,12.799150871197,2.772505800000,4.142808105383
2.9780,35.539101941083,12.812900797622,2.773696800000,4.146756411968
2.9790,35.592559149055,12.826664205446,2.774888200000,4.150708448614
2.9800,35.646091744162,12.840441105502,2.776080000000,4.154664218156
2.9810,35.699699821282,12.854231508630,2.777272200000,4.158623723433
2.9820,35.753383475396,12.868035425677,2.778464800000,4.162586967286
2.9830,35.807142801584,12.881852867495,2.779657800000,4.166553952556
2.9840,35.860977895031,12.895683844943,2.780851200000,4.170524682088
2.9850,35.914888851024,12.909528368888,2.782045000000,4.174499158726
2.9860,35.968875764952,12.923386450202,2.783239200000,4.178477385318
2.9870,36.022938732304,12.937258099763,2.784433800000,4.182459364712
2.9880,36.077077848676,12.951143328457,2.785628800000,4.186445099760
2.9890,36.131293209763,12.965042147174,2.786824200000,4.190434593313
2.9900,36.185584911365,12.978954566812,2.788020000000,4.194427848226
2.9910,36.239953049381,12.992880598277,2.789216200000,4.198424867354
2.9920,36.294397719818,13.006820252479,2.790412800000,4.202425653554
2.9930,36.348919018781,13.020773540335,2.791609800000,4.206430209687
2.9940,36.403517042482,13.034740472770,2.792807200000,4.210438538612
2.9950,36.458191887234,13.048721060712,2.794005000000,4.214450643192
2.9960,36.512943649453,13.062715315099,2.795203200000,4.218466526292
2.9970,36.567772425660,13.076723246874,2.796401800000,4.222486190777
2.9980,36.622678312477,13.090744866986,2.797600800000,4.226509639516
2.9990,36.677661406631,13.104780186392,2.798800200000,4.230536875378
3.0000,36.732721804952,13.118829216054,2.800000000000,4.234567901235
3.0010,36.787859604374,13.132891966941,2.801200200000,4.238602719958
3.0020,36.843074901935,13.146968450029,2.802400800000,4.242641334423
3.0030,36.898367794776,13.161058676298,2.803601800000,4.246683747506
3.0040,36.953738380141,13.175162656739,2.804803200000,4.250729962085
3.0050,37.009186755381,13.189280402345,2.806005000000,4.254779981041
3.0060,37.064713017948,13.203411924117,2.807207200000,4.258833807254
3.0070,37.120317265400,13.217557233065,2.808409800000,4.262891443608
3.0080,37.175999595399,13.231716340201,2.809612800000,4.266952892988
3.0090,37.231760105710,13.245889256548,2.810816200000,4.271018158280
3.0100,37.287598894204,13.260075993131,2.812020000000,4.275087242374
3.0110,37.343516058856,13.274276560985,2.813224200000,4.279160148159
3.0120,37.399511697745,13.288490971150,2.814428800000,4.283236878527
3.0130,37.455585909056,13.302719234673,2.815633800000,4.287317436373
3.0140,37.511738791077,13.316961362607,2.816839200000,4.291401824590
3.0150,37.567970442203,13.331217366012,2.818045000000,4.295490046077
3.0160,37.624280960931,13.345487255953,2.819251200000,4.299582103733
3.0170,37.680670445867,13.359771043505,2.820457800000,4.303678000457
3.0180,37.737138995719,13.374068739745,2.821664800000,4.307777739152
3.0190,37.793686709301,13.388380355760,2.822872200000,4.311881322723
3.0200,37.850313685533,13.402705902642,2.824080000000,4.315988754074
3.0210,37.907020023440,13.417045391490,2.825288200000,4.320100036114
3.0220,37.963805822152,13.431398833408,2.826496800000,4.324215171752
3.0230,38.020671180905,13.445766239509,2.827705800000,4.328334163898
3.0240,38.077616199041,13.460147620912,2.828915200000,4.332457015466
3.0250,38.134640976007,13.474542988740,2.830125000000,4.336583729369
3.0260,38.191745611358,13.488952354125,2.831335200000,4.340714308525
3.0270,38.248930204751,13.503375728206,2.832545800000,4.344848755850
3.0280,38.306194855952,13.517813122125,2.833756800000,4.348987074265
3.0290,38.363539664834,13.532264547036,2.834968200000,4.353129266690
3.0300,38.420964731372,13.546730014094,2.836180000000,4.357275336050
3.0310,38.478470155652,13.561209534463,2.837392200000,4.361425285269
3.0320,38.536056037864,13.575703119315,2.838604800000,4.365579117273
3.0330,38.593722478304,13.590210779827,2.839817800000,4.369736834991
3.0340,38.651469577376,13.604732527181,2.841031200000,4.373898441353
3.0350,38.709297435590,13.619268372568,2.842245000000,4.378063939290
3.0360,38.767206153563,13.633818327185,2.843459200000,4.382233331737
3.0370,38.825195832018,13.648382402235,2.844673800000,4.386406621628
3.0380,38.883266571787,13.662960608927,2.845888800000,4.390583811901
3.0390,38.941418473806,13.677552958478,2.847104200000,4.394764905494
3.0400,38.999651639120,13.692159462111,2.848320000000,4.398949905347
3.0410,39.057966168882,13.706780131055,2.849536200000,4.403138814404
3.0420,39.116362164351,13.721414976546,2.850752800000,4.407331635608
3.0430,39.174839726893,13.736064009827,2.851969800000,4.411528371905
3.0440,39.233398957983,13.750727242146,2.853187200000,4.415729026242
3.0450,39.292039959202,13.765404684760,2.854405000000,4.419933601568
3.0460,39.350762832240,13.780096348930,2.855623200000,4.424142100835
3.0470,39.409567678893,13.794802245925,2.856841800000,4.428354526995
3.0480,39.468454601067,13.809522387021,2.858060800000,4.432570883003
3.0490,39.527423700775,13.824256783499,2.859280200000,4.436791171815
3.0500,39.586475080138,13.839005446648,2.860500000000,4.441015396388
3.0510,39.645608841384,13.853768387763,2.861720200000,4.445243559683
3.0520,39.704825086851,13.868545618146,2.862940800000,4.449475664661
3.0530,39.764123918985,13.883337149104,2.864161800000,4.453711714285
3.0540,39.823505440340,13.898142991953,2.865383200000,4.457951711520
3.0550,39.882969753577,13.912963158013,2.866605000000,4.462195659333
3.0560,39.942516961468,13.927797658614,2.867827200000,4.466443560692
3.0570,40.002147166893,13.942646505088,2.869049800000,4.470695418567
3.0580,40.061860472841,13.957509708778,2.870272800000,4.474951235931
3.0590,40.121656982408,13.972387281031,2.871496200000,4.479211015756
3.0600,40.181536798801,13.987279233201,2.872720000000,4.483474761020
3.0610,40.241500025334,14.002185576649,2.873944200000,4.487742474697
3.0620,40.301546765434,14.017106322743,2.875168800000,4.492014159768
3.0630,40.361677122633,14.032041482857,2.876393800000,4.496289819214
3.0640,40.421891200573,14.046991068371,2.877619200000,4.500569456016
3.0650,40.482189103009,14.061955090673,2.878845000000,4.504853073159
3.0660,40.542570933800,14.076933561157,2.880071200000,4.509140673629
3.0670,40.603036796920,14.091926491222,2.881297800000,4.513432260414
3.0680,40.663586796448,14.106933892277,2.882524800000,4.517727836502
3.0690,40.724221036577,14.121955775734,2.883752200000,4.522027404886
3.0700,40.784939621606,14.136992153015,2.884980000000,4.526330968558
3.0710,40.845742655946,14.152043035546,2.886208200000,4.530638530513
3.0720,40.906630244118,14.167108434761,2.887436800000,4.534950093747
3.0730,40.967602490754,14.182188362099,2.888665800000,4.539265661259
3.0740,41.028659500593,14.197282829008,2.889895200000,4.543585236049
3.0750,41.089801378488,14.212391846941,2.891125000000,4.547908821118
3.0760,41.151028229401,14.227515427359,2.892355200000,4.552236419470
3.0770,41.212340158404,14.242653581727,2.893585800000,4.556568034110
3.0780,41.273737270679,14.257806321519,2.894816800000,4.560903668046
3.0790,41.335219671522,14.272973658215,2.896048200000,4.565243324285
3.0800,41.396787466335,14.288155603302,2.897280000000,4.569587005839
3.0810,41.458440760635,14.303352168273,2.898512200000,4.573934715720
3.0820,41.520179660047,14.318563364627,2.899744800000,4.578286456942
3.0830,41.582004270310,14.333789203871,2.900977800000,4.582642232520
3.0840,41.643914697272,14.349029697519,2.902211200000,4.587002045473
3.0850,41.705911046893,14.364284857090,2.903445000000,4.591365898820
3.0860,41.767993425243,14.379554694110,2.904679200000,4.595733795582
3.0870,41.830161938507,14.394839220113,2.905913800000,4.600105738781
3.0880,41.892416692976,14.410138446638,2.907148800000,4.604481731443
3.0890,41.954757795059,14.425452385231,2.908384200000,4.608861776594
3.0900,42.017185351271,14.440781047446,2.909620000000,4.613245877262
3.0910,42.079699468243,14.456124444843,2.910856200000,4.617634036477
3.0920,42.142300252716,14.471482588987,2.912092800000,4.622026257270
3.0930,42.204987811542,14.486855491452,2.913329800000,4.626422542676
3.0940,42.267762251688,14.502243163818,2.914567200000,4.630822895729
3.0950,42.330623680230,14.517645617670,2.915805000000,4.635227319466
3.0960,42.393572204359,14.533062864602,2.917043200000,4.639635816927
3.0970,42.456607931377,14.548494916213,2.918281800000,4.644048391151
3.0980,42.519730968698,14.563941784110,2.919520800000,4.648465045181
3.0990,42.582941423850,14.579403479906,2.920760200000,4.652885782062
3.1000,42.646239404473,14.594880015220,2.922000000000,4.657310604839
3.1010,42.709625018318,14.610371401679,2.923240200000,4.661739516559
3.1020,42.773098373253,14.625877650916,2.924480800000,4.666172520272
3.1030,42.836659577255,14.641398774571,2.925721800000,4.670609619030
3.1040,42.900308738415,14.656934784290,2.926963200000,4.675050815885
3.1050,42.964045964939,14.672485691726,2.928205000000,4.679496113891
3.1060,43.027871365144,14.688051508539,2.929447200000,4.683945516106
3.1070,43.091785047461,14.703632246395,2.930689800000,4.688399025588
3.1080,43.155787120435,14.719227916968,2.931932800000,4.692856645396
3.1090,43.219877692724,14.734838531938,2.933176200000,4.697318378593
3.1100,43.284056873100,14.750464102991,2.934420000000,4.701784228241
3.1110,43.348324770447,14.766104641821,2.935664200000,4.706254197407
3.1120,43.412681493766,14.781760160127,2.936908800000,4.710728289158
3.1130,43.477127152168,14.797430669616,2.938153800000,4.715206506562
3.1140,43.541661854882,14.813116182002,2.939399200000,4.719688852690
3.1150,43.606285711249,14.828816709004,2.940645000000,4.724175330615
3.1160,43.670998830722,14.844532262350,2.941891200000,4.728665943411
3.1170,43.735801322873,14.860262853772,2.943137800000,4.733160694153
3.1180,43.800693297385,14.876008495012,2.944384800000,4.737659585920
3.1190,43.865674864057,14.891769197817,2.945632200000,4.742162621792
3.1200,43.930746132800,14.907544973939,2.946880000000,4.746669804849
3.1210,43.995907213644,14.923335835139,2.948128200000,4.751181138174
3.1220,44.061158216730,14.939141793185,2.949376800000,4.755696624853
3.1230,44.126499252315,14.954962859850,2.950625800000,4.760216267973
3.1240,44.191930430771,14.970799046915,2.951875200000,4.764740070621
3.1250,44.257451862586,14.986650366167,2.953125000000,4.769268035889
3.1260,44.323063658362,15.002516829400,2.954375200000,4.773800166867
3.1270,44.388765928816,15.018398448415,2.955625800000,4.778336466650
3.1280,44.454558784780,15.034295235020,2.956876800000,4.782876938334
3.1290,44.520442337204,15.050207201028,2.958128200000,4.787421585016
3.1300,44.586416697150,15.066134358261,2.959380000000,4.791970409795
3.1310,44.652481975799,15.082076718546,2.960632200000,4.796523415772
3.1320,44.718638284444,15.098034293719,2.961884800000,4.801080606050
3.1330,44.784885734497,15.114007095619,2.963137800000,4.805641983733
3.1340,44.851224437485,15.129995136096,2.964391200000,4.810207551927
3.1350,44.917654505049,15.145998427003,2.965645000000,4.814777313742
3.1360,44.984176048949,15.162016980202,2.966899200000,4.819351272285
3.1370,45.050789181060,15.178050807563,2.968153800000,4.823929430671
3.1380,45.117494013372,15.194099920958,2.969408800000,4.828511792011
3.1390,45.184290657994,15.210164332271,2.970664200000,4.833098359421
3.1400,45.251179227149,15.226244053389,2.971920000000,4.837689136018
3.1410,45.318159833178,15.242339096209,2.973176200000,4.842284124921
3.1420,45.385232588537,15.258449472631,2.974432800000,4.846883329250
